patent and design,पेटंट आनी आरेखन.,,,,,,,,,
paternity leave,पितृत्व रजा.,,,,,,,,,
patriot,देशभक्त पु/स्त्री, राष्ट्रभक्त पु/स्त्री.,,,,,,,,
patrolling,गस्त स्त्री, पारेकारी स्त्री.,,,,,,,,
patron ,आलाशिरोदितो (दिती), आश्रयदातो (दिती) ,नित्य गिरायक.,,,,,,,
patronage ,आश्रय पु, आलाशिरो पु.,,,,,,,,
pattern,नमुनो पू, प्रतिमान अ.,,,,,,,,
paucity,उणाय स्त्री, अल्पताय स्त्री.,,,,,,,,
pauper,कंगाल पु/स्त्री, निर्धन मनीस, निर्धनीक पु/स्त्री.,,,,,,,
pawn ,घूल (खेळांतली) स्त्री ,तारण अ ,हस्तक पु/स्त्री, तारण दवरप.,,,,,,
pay ,पगार , वेतन अ फारीक करप.,,,,,,,,
payable ,देय.,,,,,,,,,
pay and allowance,पगार आनी भत्तो.,,,,,,,,,
pay bill,पगार बील, वेतन बील.,,,,,,,,
pay certificate,वेतन प्रमाणपत्र, वेतन दाखलो.,,,,,,,,
pay cheque,वेतन चेक, वेतन धनादेश.,,,,,,,,
pay day,वेतन दीस, वेतनदिन पु.,,,,,,,,
payee ,वेतनार्थी पु/स्त्री, प्रापक पु/स्त्री ,फारिकार्थी पु/ स्त्री.,,,,,,,
payer ,वेतनदार पु/स्त्री, फारीककार (कान्न).,,,,,,,,
pay increase,वेतनवाड स्त्री, पगारवाड स्त्री.,,,,,,,,
payment ,फेडणी स्त्री, फारीकणी स्त्री.,,,,,,,,
payment by cheque,चेक फारीकणी, चेका वरवीं फारीकणी.,,,,,,,,
payment in cash,रोख फारीकणी.,,,,,,,,,
payment system,फारीकणी प्रणाली.,,,,,,,,,
payegotiations,वेतन वाटाघाटी.,,,,,,,,,
pay off,फारीक मेकळीक, फारीकणेन मुक्‍ती.,,,,,,,,
pay order,फारीकणी आदेश, पे ऑर्डर.,,,,,,,,
pay package,वेतन पठ्ठाळो, वेतन पॅकेज, पे पॅकेज.,,,,,,,
pay review,वेतन नियाळ.,,,,,,,,,
payroll,वेतनवळेरी स्त्री.,,,,,,,,,
payroll ledger,वेतनवळेरी स्त्री, खातेवही स्त्री.,,,,,,,,
pay scale,वेतनश्रेणी स्त्री, वेतनमान अ.,,,,,,,,
pay slip,वेतन पावती, पगार चिटारो.,,,,,,,,
pecuniary,अर्थीक, दुडवात्मक.,,,,,,,,
penal,दंडनीय, ख्यास्तीयोग्य. दंड संहिता, पिनल कोड.,,,,,,,
penal code, दंड संहिता, पिनल कोड.,,,,,,,,
penal interest,दंड कळंतर, दंडव्याज.,,,,,,,,
penalize vz,ख्यास्त करप, दंड घालप.,,,,,,,,
penal rent,दंड भाडं.,,,,,,,,,
penalty,दंड पु, ख्यास्त स्त्री, अर्थींक दंड.,,,,,,,
pendent lite,हुमकळीत खटलो, खटलो काळ.,,,,,,,,
"pending, adv",प्रलंबीत, हुमकळीत , निर्णय जाय मेरेन.,,,,,,,
pending cases,हुमकळीत खटले, प्रलंबीत खटले.,,,,,,,,
pending decision,हुमकळीत निर्णय, निर्णय जाय मेरेन.,,,,,,,,
pen down strike,लिखणी बंद हरताळ.,,,,,,,,,
pension,निवृत्ती वेतन, पेन्शन.,,,,,,,,
pensionable,निवृत्ती वेतनयोग्य, निवृत्ती वेतनीय.,,,,,,,,
pensionable age,निवृत्तीवेतनीय पिराय.,,,,,,,,,
pensionable post, निवृत्तीवेतनी पद.,,,,,,,,,
pensionary benefits,निवृत्तीवेतनी लाव.,,,,,,,,,
pensionary charges,निवृत्तीवेतनी अधिभार.,,,,,,,,,
pension card,निवृत्तीवेतन कार्ड, पेन्शन कार्ड.,,,,,,,,
pension contribution,निवृत्तीवेतन पटी.,,,,,,,,,
pension entitlement,निवृत्तीवेतन ह॒कदारी.,,,,,,,,,
pensioner,निवृत्तीवेतनधारक पु/ स्त्री.,,,,,,,,,
pensioner's half,निवृत्तीवेतनधारक अर्दिका.,,,,,,,,,
pension fund,निवृत्तीवेतन निधी.,,,,,,,,,
pension papers,निवृत्तीवेतन कागदां.,,,,,,,,,
pension pay order,निवृत्तीवेतन देय आदेश, निवृत्तीवेतन फारीकणी आदेश.,,,,,,,,
pension scheme,निवृत्तीवेतन येवजण.,,,,,,,,,
pentray,पेनदाणी स्त्री.,,,,,,,,,
peon book,प्यून चोपडी.,,,,,,,,,
per annum,दरखर्सुकी, वर्सागणीक.,,,,,,,,
per bearer,वाहका वरवीं.,,,,,,,,,
per capita (per head),प्रतिव्यक्ती.,,,,,,,,,
per capita expenditure,प्रतिव्यक्ती खर्च.,,,,,,,,,
per capita income,प्रतिव्यक्ती येणावळ.,,,,,,,,,
percent,प्रतिशत, प्रतिशेंकडो.,,,,,,,,
percentage,टक्केवारी स्त्री.,,,,,,,,,
percentage point,टक्केवारी अंक.,,,,,,,,,
perennial,चिरस्थायी ,बारामासी.,,,,,,,,
preferential purchase,अतिपसंती खरेदी, अधिमानी खरेदी.,,,,,,,,
perforating machine,छिद्रणयंत्र अ.,,,,,,,,,
perforation,छिद्रण अ.,,,,,,,,,
perforce adv,जबरदस्तेन, बळपुर्वक.,,,,,,,,
perform vt,  करप (कर्तव्य बी) ,सादर करप (भुमिका बी).,,,,,,,,
performance,सादरीकरण अ ,कामगिरी स्त्री, निश्‍पादन अ .,,,,,,,
performance appraisal,कामगिरी मोलांकन निश्पादन मुल्यमापन, कामगिरी अजमावणी.,,,,,,,,
performance audit,कामगिरी लेखापरिक्षा.,,,,,,,,,
performance budget,कामगिरी अदमासपत्रक, कामगिरी अर्थसंकल्प.,,,,,,,,
performance efficiency,कामगिरी क्षमताय निश्‍पादन अ, कार्यक्षमताय स्त्री.,,,,,,,,
performance evaluation,कामगिरी मोलांकन.,,,,,,,,,
performance index,कामगिरी सुचकांक.,,,,,,,,,
performance rating,कामगिरी दर्ज्याँकन.,,,,,,,,,
performance register,कामगिरी नोंदपटी.,,,,,,,,,
performance report,कामगिरी अहवाल.,,,,,,,,,
performance review,कामगिरी नियाळ.,,,,,,,,,
period,अवधी पु, कालावधी पु, मुजत स्त्री, मुदत स्त्री.,,,,,,
"periodical,",नेमाळें अ, नियतकालीक अ,समयीक, काळाप्रमाण, काळानुरूप, वेळाबरहुकूम.,,,,
periodical inspection,समयीक निरिक्षण.,,,,,,,,,
periodical report,समयीक अहवाल.,,,,,,,,,
periodical return,समयीक विवरण.,,,,,,,,,
period ofotice,पूर्वकळोवणी-अवधी पु , नोटीस-मुजत स्त्री.,,,,,,,,
period under review,फेरविचाराधीन काळ.,,,,,,,,,
perishable,नश्वर, नाशिवंत इबाडपा सारकॅ, वाटलागणें (जेवण बी).,,,,,,,
